id,host_id,host_name,host_since,host_response_time,host_response_rate,host_is_superhost,host_total_listings_count,neighbourhood_cleansed,neighbourhood_group_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,number_of_reviews,review_scores_rating,instant_bookable,cancellation_policy,reviews_per_month
11913478,15942582,Jenny,5/24/14,within an hour,100%,t,8,Minor,Central Area,98122,47.61371,-122.31076,Apartment,Entire home/apt,2,1,0,1,$119.00 ,20,93,t,strict_14_with_grace_period,0.47
11921574,20986833,Alison,9/5/14,N/A,N/A,f,1,East Queen Anne,Queen Anne,,47.62916,-122.34571,Townhouse,Entire home/apt,6,2.5,2,2,$195.00 ,0,,f,moderate,
11929388,63674214,Liz,3/20/16,within a few hours,100%,f,5,Wallingford,Other neighborhoods,98103,47.66384,-122.3415,Apartment,Entire home/apt,4,1,1,1,$89.00 ,49,92,f,strict_14_with_grace_period,1.16
11929431,39193262,Peter,7/21/15,N/A,N/A,f,2,Belltown,Downtown,98121,47.616,-122.34042,Apartment,Entire home/apt,4,2,2,2,$200.00 ,0,,f,moderate,
11944943,2222321,Deb,4/25/12,within an hour,100%,t,4,Wedgwood,Other neighborhoods,98115,47.68502,-122.28973,Guesthouse,Entire home/apt,2,1,1,1,$100.00 ,17,94,f,strict_14_with_grace_period,0.41
11950209,35396029,Nick,6/9/15,within an hour,89%,f,9,Minor,Central Area,98122,47.60549,-122.31159,Apartment,Entire home/apt,2,1,1,1,$85.00 ,254,94,t,moderate,6
11972353,55343471,Jaclyn,1/19/16,N/A,N/A,f,1,Belltown,Downtown,98121,47.61787,-122.34725,Apartment,Entire home/apt,3,1,0,1,$110.00 ,4,,f,flexible,0.1
11973794,39631194,Suzy,7/26/15,within a day,78%,f,151,Central Business District,Downtown,98101,47.61475,-122.33168,Condominium,Entire home/apt,5,1,1,2,$250.00 ,0,,f,strict_14_with_grace_period,
11974887,3074414,Melissa,7/27/12,within an hour,90%,f,62,Ravenna,Other neighborhoods,98105,47.66911,-122.30041,Apartment,Entire home/apt,5,1,2,3,$145.00 ,12,77,f,moderate,0.32
11977745,11282691,Molly,1/14/14,within an hour,100%,t,1,First Hill,Downtown,98104,47.60623,-122.32541,Apartment,Private room,2,1,1,1,$59.00 ,200,99,f,moderate,4.94
11984257,12269341,Michael,2/15/14,N/A,N/A,f,1,University District,University District,98105,47.66704,-122.31085,House,Private room,2,1.5,1,2,$80.00 ,0,,f,flexible,
11991764,3607676,Michael,9/18/12,within an hour,100%,f,3,Broadway,Capitol Hill,98122,47.61813,-122.31315,Apartment,Entire home/apt,2,1,1,2,$98.00 ,155,95,f,moderate,3.66
12002953,29051256,Eve And Katrina,3/9/15,N/A,N/A,f,29,Pike-Market,Downtown,98101,47.61032,-122.34215,Apartment,Entire home/apt,3,1,1,1,$359.00 ,49,99,f,strict_14_with_grace_period,1.16
12006031,16667521,Katy,6/11/14,within a few hours,100%,f,1,Wallingford,Other neighborhoods,98103,47.65811,-122.33924,House,Entire home/apt,6,2,3,3,$350.00 ,6,93,f,strict_14_with_grace_period,0.15
12007009,29051256,Eve And Katrina,3/9/15,N/A,N/A,f,29,Pike-Market,Downtown,98101,47.61027,-122.34187,Apartment,Entire home/apt,3,1,1,1,$339.00 ,79,97,f,strict_14_with_grace_period,1.87
12007028,29051256,Eve And Katrina,3/9/15,N/A,N/A,f,29,Pike-Market,Downtown,98101,47.61027,-122.34243,Apartment,Entire home/apt,3,1,1,1,$344.00 ,59,96,f,strict_14_with_grace_period,1.4
12011079,63157637,George,3/15/16,within an hour,100%,t,1,Broadway,Capitol Hill,98102,47.62315,-122.31906,Apartment,Entire home/apt,7,1,2,4,$120.00 ,194,99,f,moderate,4.94
12019464,51635157,Jaclyn,12/18/15,N/A,N/A,f,1,East Queen Anne,Queen Anne,98109,47.62875,-122.3555,Apartment,Entire home/apt,2,1,0,1,$85.00 ,8,95,f,moderate,0.19
12028522,236714,Janet,9/16/10,within a few hours,100%,t,2,Green Lake,Other neighborhoods,98103,47.67556,-122.33434,Guest suite,Entire home/apt,4,1,1,2,$180.00 ,101,97,f,strict_14_with_grace_period,2.53
12041382,64462222,Quincy,3/25/16,N/A,N/A,f,1,Rainier View,Rainier Valley,98178,47.50141,-122.24257,House,Private room,2,1,1,1,$45.00 ,0,,f,flexible,
12042411,57285609,Katarina,2/3/16,within an hour,100%,t,1,East Queen Anne,Queen Anne,98109,47.63285,-122.34725,Apartment,Entire home/apt,8,2,4,4,$450.00 ,172,99,t,moderate,4.18
12056343,241762,Mark,9/21/10,within a few hours,100%,t,2,Windermere,Other neighborhoods,98105,47.66914,-122.27725,House,Entire home/apt,4,3.5,3,3,$400.00 ,14,100,f,moderate,0.35
12056372,6129293,Sandy,4/28/13,within an hour,100%,f,2,Alki,West Seattle,98116,47.57521,-122.41347,House,Private room,2,1.5,1,1,$50.00 ,2,100,f,strict_14_with_grace_period,0.05
12064196,726673,Summer & Vinod,6/21/11,N/A,N/A,t,1,Fauntleroy,West Seattle,98126,47.5232,-122.37817,Guest suite,Entire home/apt,4,1,1,2,$82.00 ,71,99,t,moderate,1.78
12069871,12428846,Megan,2/20/14,within an hour,100%,t,1,Broadview,Other neighborhoods,98133,47.70611,-122.35621,House,Private room,2,1,1,1,$47.00 ,21,96,f,strict_14_with_grace_period,0.52
12095197,14867032,Stefany,4/29/14,N/A,N/A,f,1,Wallingford,Other neighborhoods,98103,47.67051,-122.33652,House,Entire home/apt,7,2,4,4,$400.00 ,7,97,t,strict_14_with_grace_period,0.18
12111798,22135040,Alex,10/4/14,within an hour,92%,f,4,First Hill,Downtown,98101,47.61252,-122.33063,Condominium,Private room,2,1,1,1,$55.00 ,157,97,f,strict_14_with_grace_period,4.17
12113826,31751507,Rex,4/22/15,within an hour,98%,f,3,Pike-Market,Downtown,98101,47.60821,-122.33986,Hostel,Hotel room,8,8,1,8,$95.00 ,121,96,t,flexible,3
12128438,65080619,Gavin,3/30/16,within a day,67%,f,1,East Queen Anne,Queen Anne,98109,47.63807,-122.3405,Other,Entire home/apt,4,1,1,2,$225.00 ,1,100,f,moderate,0.67
12133747,426548,Christian,3/6/11,within an hour,100%,f,1,Wallingford,Other neighborhoods,98103,47.65983,-122.33296,Apartment,Entire home/apt,4,1,1,1,$125.00 ,47,99,f,moderate,1.23
12144296,10235544,Scott (Aka Skip),11/24/13,within an hour,100%,t,8,Leschi,Central Area,98144,47.59367,-122.29349,House,Entire home/apt,7,2,3,4,$165.00 ,21,98,f,strict_14_with_grace_period,0.52
12147772,65221441,Sarah,3/31/16,N/A,N/A,f,1,Broadway,Capitol Hill,98102,47.6394,-122.32273,Townhouse,Private room,1,1,1,1,$250.00 ,3,100,f,flexible,0.07
12153406,15454102,Jenell,5/13/14,within an hour,100%,f,11,Minor,Central Area,98122,47.61359,-122.31062,Serviced apartment,Entire home/apt,2,1,0,1,$70.00 ,102,92,t,strict_14_with_grace_period,2.43
12157169,15454102,Jenell,5/13/14,within an hour,100%,f,11,Minor,Central Area,98122,47.61421,-122.31258,Serviced apartment,Entire home/apt,2,1,0,1,$75.00 ,93,95,t,strict_14_with_grace_period,2.39
12157424,15454102,Jenell,5/13/14,within an hour,100%,f,11,Minor,Central Area,98122,47.61531,-122.31076,Serviced apartment,Entire home/apt,2,1,0,1,$60.00 ,129,94,f,strict_14_with_grace_period,3.13
12158086,394231,Sonny,2/16/11,within an hour,100%,f,4,Bitter Lake,Other neighborhoods,98133,47.70562,-122.34639,Apartment,Entire home/apt,2,1,1,1,$108.00 ,22,96,f,strict_14_with_grace_period,0.53
12158587,60119908,Ergo,2/23/16,N/A,N/A,f,2,High Point,Delridge,98126,47.55121,-122.37364,House,Private room,2,1,1,1,$35.00 ,27,97,f,moderate,0.64
12159498,60119908,Ergo,2/23/16,N/A,N/A,f,2,High Point,Delridge,98126,47.55344,-122.37492,House,Private room,2,1,1,1,$34.00 ,22,99,f,moderate,0.52
12170734,28878401,Fred And Jennifer,3/6/15,within an hour,100%,f,1,East Queen Anne,Queen Anne,98109,47.63982,-122.35172,House,Entire home/apt,9,1,4,4,$300.00 ,230,97,t,moderate,5.7
12191280,65530409,Morris & Sheila,4/2/16,within an hour,100%,t,1,Columbia City,Rainier Valley,98118,47.55464,-122.27402,Guesthouse,Entire home/apt,2,1,0,1,$110.00 ,169,99,f,moderate,4.09
12192162,65538154,Tola And Slawek,4/3/16,within an hour,100%,t,2,Arbor Heights,West Seattle,98146,47.50156,-122.38046,House,Private room,4,1,1,2,$42.00 ,336,98,t,flexible,8.36
12208188,65653719,Mark,4/3/16,N/A,N/A,f,1,Columbia City,Rainier Valley,98108,47.56235,-122.29159,Guest suite,Private room,3,1,1,1,$93.00 ,76,99,t,moderate,1.84
12208402,3286046,Parker,8/17/12,within a day,100%,f,2,North Beacon Hill,Beacon Hill,98144,47.58447,-122.31383,Townhouse,Private room,2,1,1,1,$80.00 ,9,98,f,flexible,0.22
12209387,1231161,Shannon,9/30/11,within an hour,100%,f,7,Belltown,Downtown,98121,47.6174,-122.34734,Condominium,Entire home/apt,3,1,1,2,$110.00 ,198,94,f,strict_14_with_grace_period,4.79
12209894,7549111,Tim,7/17/13,N/A,N/A,f,1,University District,University District,98105,47.66945,-122.31863,Loft,Entire home/apt,1,1,0,1,$175.00 ,1,100,f,flexible,0.02
12210720,7637431,Lee,7/22/13,N/A,N/A,f,1,Greenwood,Other neighborhoods,98103,47.69415,-122.35257,House,Entire home/apt,4,2,3,3,$200.00 ,0,,f,flexible,
12212589,19912845,Elen,8/12/14,within an hour,100%,f,1,Minor,Central Area,98122,47.60927,-122.30698,House,Entire home/apt,5,1,1,2,$77.00 ,190,93,t,flexible,5.24
12213515,10558142,James,12/11/13,within an hour,99%,t,7,First Hill,Downtown,98122,47.61368,-122.32632,Apartment,Entire home/apt,3,1,0,1,$125.00 ,251,96,t,moderate,5.98
12224432,65759888,Norman +Renate,4/4/16,within an hour,100%,t,2,Montlake,Capitol Hill,98112,47.64086,-122.30208,Apartment,Private room,2,1.5,2,2,$125.00 ,77,97,f,strict_14_with_grace_period,1.94
12233882,65832379,Jing,4/5/16,within an hour,100%,f,16,Haller Lake,Northgate,98125,47.71826,-122.32706,House,Private room,2,1,1,1,$85.00 ,78,91,f,moderate,1.91
12234015,27923439,Jordan,2/17/15,within a few hours,100%,f,1,Lower Queen Anne,Queen Anne,98109,47.62022,-122.35618,Condominium,Entire home/apt,2,1,1,1,$149.00 ,37,97,f,moderate,0.9
12234088,65834431,Jill,4/5/16,within an hour,100%,t,1,Wedgwood,Other neighborhoods,98115,47.69297,-122.28343,Guest suite,Entire home/apt,5,1,2,2,$95.00 ,60,99,t,moderate,1.46
12246399,3752499,Donna,10/4/12,within an hour,100%,t,2,Fremont,Other neighborhoods,98103,47.64951,-122.34734,Apartment,Entire home/apt,2,1,1,1,$180.00 ,97,98,f,strict_14_with_grace_period,2.43
12249990,14012754,Lara,4/7/14,within an hour,100%,t,4,Fremont,Other neighborhoods,98103,47.65404,-122.35539,House,Entire home/apt,3,1,0,2,$115.00 ,195,99,t,moderate,4.67
12265836,18231415,Russ,7/17/14,within an hour,100%,t,2,Seward Park,Seward Park,98118,47.53991,-122.26362,Apartment,Entire home/apt,2,1,1,1,$89.00 ,104,99,t,moderate,2.53
12272813,66111007,Jenifer And Chris,4/6/16,N/A,N/A,f,1,Green Lake,Other neighborhoods,98103,47.67378,-122.33093,House,Entire home/apt,3,1,1,1,$149.00 ,137,99,t,moderate,3.44
12291865,12033477,Allisha,2/7/14,N/A,N/A,f,1,Yesler Terrace,Downtown,98122,47.60404,-122.31907,Apartment,Entire home/apt,2,1,0,1,$85.00 ,0,,f,flexible,
12294755,9555890,Melissa,10/21/13,within an hour,100%,t,6,West Woodland,Ballard,98107,47.66999,-122.36685,Bungalow,Entire home/apt,4,1,1,0,$125.00 ,45,99,f,strict_14_with_grace_period,1.13
12322489,21858194,Monika,9/28/14,N/A,N/A,f,1,Fremont,Other neighborhoods,98103,47.65149,-122.34447,Condominium,Entire home/apt,4,1.5,2,2,$300.00 ,0,,f,flexible,
12323461,66488745,Dirk,4/9/16,within a day,90%,f,1,Green Lake,Other neighborhoods,98103,47.68521,-122.34287,House,Entire home/apt,6,1,2,2,$400.00 ,12,95,t,flexible,0.3
12324854,27189459,Fremont,2/4/15,within a few hours,100%,f,4,Fremont,Other neighborhoods,98103,47.65346,-122.3469,Apartment,Entire home/apt,6,1,2,4,$139.00 ,59,94,f,strict_14_with_grace_period,1.46
12325931,15082394,Manorshare,5/4/14,within an hour,96%,f,31,Belltown,Downtown,98121,47.61521,-122.34037,Condominium,Entire home/apt,3,1,0,1,$99.00 ,159,91,f,strict_14_with_grace_period,3.83
12343805,4792476,Alissa,1/21/13,within a day,100%,t,1,Wedgwood,Other neighborhoods,98115,47.69562,-122.28407,Loft,Entire home/apt,2,1,0,1,$100.00 ,26,100,f,moderate,0.64
12344306,50550045,Day 1,12/4/15,within an hour,100%,f,170,Belltown,Downtown,98121,47.61633,-122.34753,Apartment,Entire home/apt,2,1,1,1,$149.00 ,55,97,t,strict_14_with_grace_period,1.33
12355870,34326670,Anna,5/27/15,N/A,N/A,f,1,Minor,Central Area,98122,47.61199,-122.30321,House,Entire home/apt,6,1.5,4,4,$265.00 ,3,100,f,strict_14_with_grace_period,0.08
12359179,66755146,Jason,4/11/16,within a day,100%,f,1,Alki,West Seattle,98116,47.57007,-122.39931,House,Entire home/apt,5,2,4,4,$400.00 ,3,100,f,strict_14_with_grace_period,0.08
12360792,30726658,Michael,4/6/15,N/A,N/A,f,1,Broadway,Capitol Hill,98122,47.61636,-122.32584,Condominium,Entire home/apt,4,1,2,2,$175.00 ,0,,f,flexible,
12361223,29051256,Eve And Katrina,3/9/15,N/A,N/A,f,29,Pike-Market,Downtown,98101,47.61017,-122.34083,Apartment,Entire home/apt,3,1,0,1,$299.00 ,67,97,f,strict_14_with_grace_period,1.61
12361758,28032023,April And Jason,2/20/15,N/A,N/A,f,1,Fremont,Other neighborhoods,98107,47.6592,-122.3635,Bungalow,Entire home/apt,2,1,0,1,$64.00 ,1,100,f,moderate,0.03
12361783,29051256,Eve And Katrina,3/9/15,N/A,N/A,f,29,Pike-Market,Downtown,98101,47.61146,-122.34149,Apartment,Entire home/apt,3,1,1,1,$319.00 ,44,95,f,strict_14_with_grace_period,1.06
12365809,61554618,Carl & Alysabethe,3/4/16,N/A,N/A,f,1,University District,University District,98105,47.66755,-122.30116,Guesthouse,Entire home/apt,2,1,1,1,$79.00 ,82,99,f,strict_14_with_grace_period,2.13
12370400,35345670,Brigid,6/9/15,within an hour,100%,t,1,West Queen Anne,Queen Anne,98119,47.63809,-122.36374,Apartment,Entire home/apt,3,1,1,3,$159.00 ,125,97,f,moderate,3.03
12379796,66909032,Randy,4/12/16,within an hour,100%,t,4,Wallingford,Other neighborhoods,98103,47.65295,-122.33975,Apartment,Entire home/apt,2,1,1,1,$130.00 ,34,98,t,moderate,0.89
12384947,47021992,Jennifer,10/20/15,within a few hours,100%,f,2,Cedar Park,Lake City,98125,47.72784,-122.28171,House,Private room,2,1,1,1,$350.00 ,1,80,t,flexible,0.06
12386092,63507234,Mara,3/18/16,N/A,N/A,f,1,Pinehurst,Northgate,98125,47.71762,-122.31557,Townhouse,Private room,2,1,1,1,$85.00 ,10,96,f,flexible,0.25
12387993,66973206,Laura,4/12/16,within an hour,100%,t,1,North Admiral,West Seattle,98116,47.59081,-122.38867,House,Private room,2,1,1,1,$55.00 ,130,98,f,moderate,3.19
12412642,65217976,Scott,3/31/16,N/A,N/A,f,1,Broadway,Capitol Hill,98112,47.62271,-122.31306,Apartment,Entire home/apt,2,1,0,1,$97.00 ,0,,f,moderate,
12423091,3394576,Bridget,8/27/12,within an hour,100%,t,1,Phinney Ridge,Other neighborhoods,98103,47.67918,-122.34694,House,Entire home/apt,6,2,2,3,$251.00 ,68,98,t,moderate,1.95
12426021,52868801,Juliana,12/31/15,N/A,N/A,f,1,West Woodland,Ballard,98107,47.66646,-122.3618,Townhouse,Private room,2,1.5,1,1,$45.00 ,16,100,f,strict_14_with_grace_period,0.42
12426069,67212673,Sam,4/14/16,within an hour,100%,t,1,Wallingford,Other neighborhoods,98103,47.65058,-122.34178,Guesthouse,Entire home/apt,2,1,0,1,$85.00 ,161,98,f,moderate,3.96
12431572,595610,Vioure,5/17/11,within an hour,99%,f,42,Broadway,Capitol Hill,98102,47.61997,-122.31675,Apartment,Entire home/apt,2,1,0,1,$135.00 ,284,95,t,strict_14_with_grace_period,6.8
12449616,12420261,Kari,2/20/14,within an hour,86%,f,3,Mount Baker,Rainier Valley,98144,47.58011,-122.2938,House,Entire home/apt,4,1,2,2,$130.00 ,8,83,f,strict_14_with_grace_period,0.47
12456183,67398398,Emma,4/15/16,within an hour,100%,t,1,Victory Heights,Lake City,,47.71195,-122.30236,Guest suite,Entire home/apt,4,1,1,2,$75.00 ,50,97,t,moderate,1.47
12469723,67487760,Ruth,4/16/16,N/A,N/A,f,1,Phinney Ridge,Other neighborhoods,98103,47.66746,-122.3547,House,Entire home/apt,2,1,1,1,$200.00 ,0,,f,strict_14_with_grace_period,
12473960,14012754,Lara,4/7/14,within an hour,100%,t,4,Fremont,Other neighborhoods,98103,47.65454,-122.35549,House,Entire home/apt,4,2,1,2,$145.00 ,186,99,t,moderate,4.53
12474364,50882557,Jonny,12/9/15,N/A,N/A,f,1,Pinehurst,Northgate,98125,47.72998,-122.31421,House,Entire home/apt,4,1,2,2,$169.00 ,14,93,f,strict_14_with_grace_period,0.46
12495116,57819852,Kalli,2/7/16,within an hour,90%,t,1,Wallingford,Other neighborhoods,98103,47.6709,-122.32929,Apartment,Entire home/apt,4,1,1,1,$92.00 ,190,99,f,flexible,4.57
12495817,50550045,Day 1,12/4/15,within an hour,100%,f,170,Broadway,Capitol Hill,98122,47.61522,-122.32312,Apartment,Entire home/apt,2,1,1,1,$160.00 ,40,91,t,strict_14_with_grace_period,1
12495915,50550045,Day 1,12/4/15,within an hour,100%,f,170,First Hill,Downtown,98122,47.61314,-122.3217,Apartment,Entire home/apt,3,1,1,1,$160.00 ,51,93,t,strict_14_with_grace_period,1.28
12496064,50550045,Day 1,12/4/15,within an hour,100%,f,170,Broadway,Capitol Hill,98122,47.61513,-122.32062,Apartment,Entire home/apt,2,1,1,1,$239.00 ,52,96,t,strict_14_with_grace_period,1.33
12497002,33610698,Alejandra,5/17/15,within an hour,92%,f,2,Lawton Park,Magnolia,98199,47.65202,-122.39419,House,Entire home/apt,6,1,2,3,$199.00 ,117,96,t,strict_14_with_grace_period,2.93
12497708,58896552,Shelley And Bart,2/15/16,within an hour,100%,t,1,Adams,Ballard,98107,47.67123,-122.39389,Apartment,Entire home/apt,2,1,0,1,$99.00 ,197,100,t,moderate,4.78
12510231,3610620,Katherine,9/18/12,within an hour,100%,t,1,Mann,Central Area,98112,47.6206,-122.29789,Guest suite,Entire home/apt,2,1,0,1,$99.00 ,139,98,t,moderate,3.44
12518952,12677600,Joe,2/28/14,within an hour,100%,f,1,Green Lake,Other neighborhoods,98103,47.68363,-122.3322,Guest suite,Entire home/apt,4,1,2,6,$200.00 ,20,100,t,moderate,0.51
12537842,39395381,Anne Marie,7/23/15,within a few hours,100%,f,1,East Queen Anne,Queen Anne,98109,47.641,-122.35311,House,Entire home/apt,8,3.5,4,6,$425.00 ,8,100,f,strict_14_with_grace_period,0.21
12540452,2095262,Karen & Scott,4/8/12,N/A,N/A,t,1,Columbia City,Rainier Valley,98118,47.54737,-122.28018,Guesthouse,Entire home/apt,3,1,1,2,$75.00 ,105,99,t,strict_14_with_grace_period,2.54
12548241,54444576,Mike,1/13/16,N/A,N/A,f,1,Green Lake,Other neighborhoods,98115,47.67455,-122.32616,House,Entire home/apt,4,2.5,3,3,$150.00 ,1,100,f,flexible,0.03
12562015,5090495,Lc,2/14/13,N/A,N/A,f,1,Broadway,Capitol Hill,,47.61985,-122.3216,Apartment,Entire home/apt,2,1,0,1,$175.00 ,1,100,f,moderate,0.03
12563525,68108258,Marita,4/20/16,N/A,N/A,f,1,Wallingford,Other neighborhoods,98103,47.67034,-122.32896,House,Entire home/apt,8,3,4,4,$300.00 ,8,98,f,strict_14_with_grace_period,0.23
12564417,1628340,Megan,1/19/12,within an hour,100%,f,0,Minor,Central Area,98122,47.61169,-122.31574,Townhouse,Private room,1,1.5,1,1,$45.00 ,140,90,f,moderate,3.37
12566321,41431186,Carol & Ian,8/14/15,within an hour,100%,t,1,Alki,West Seattle,98116,47.56525,-122.40151,Guesthouse,Entire home/apt,2,1,0,1,$129.00 ,144,100,t,moderate,4.19
12568656,13784525,Michael,4/1/14,within an hour,100%,f,8,Westlake,Cascade,98109,47.6363,-122.3405,Houseboat,Entire home/apt,6,1,1,3,$200.00 ,297,93,t,strict_14_with_grace_period,7.19
12569638,13784525,Michael,4/1/14,within an hour,100%,f,8,Westlake,Cascade,98109,47.63503,-122.34012,Houseboat,Entire home/apt,3,1,1,1,$150.00 ,197,88,t,strict_14_with_grace_period,4.88
12572643,51110074,Jessica & Tony,12/12/15,within an hour,100%,t,1,Atlantic,Central Area,98144,47.59567,-122.302,House,Private room,2,1.5,1,1,$59.00 ,311,99,f,strict_14_with_grace_period,7.52
12573882,68186108,Sabina,4/21/16,within an hour,100%,t,1,Ravenna,Other neighborhoods,98115,47.67976,-122.31081,Guest suite,Entire home/apt,4,1,2,2,$139.00 ,221,98,t,moderate,5.46
12584274,10134221,Erika,11/19/13,within an hour,100%,t,4,Genesee,West Seattle,98116,47.56582,-122.38619,Guest suite,Entire home/apt,2,1,0,1,$95.00 ,175,98,t,moderate,4.23
12601662,68385710,Leslie,4/22/16,within an hour,100%,t,1,Fremont,Other neighborhoods,98107,47.65785,-122.36274,House,Entire home/apt,4,1,2,2,$165.00 ,55,98,f,flexible,1.38
12605930,26079258,Evan,1/13/15,within an hour,100%,t,1,Fauntleroy,West Seattle,,47.516,-122.3942,Guesthouse,Entire home/apt,3,1,1,2,$119.00 ,172,99,t,strict_14_with_grace_period,4.55
12607679,3787322,Kimberly,10/7/12,N/A,N/A,f,1,Wallingford,Other neighborhoods,98103,47.65459,-122.33436,House,Entire home/apt,6,2,4,6,$395.00 ,0,,f,flexible,
12609601,6916368,Michael,6/14/13,within an hour,100%,t,1,Maple Leaf,Northgate,98115,47.69537,-122.31758,Guest suite,Entire home/apt,2,1,1,1,$100.00 ,336,99,t,moderate,14
12612702,68160703,Gabriel,4/20/16,N/A,N/A,f,1,North College Park,Northgate,98103,47.69379,-122.34202,Townhouse,Private room,2,1.5,1,1,$300.00 ,38,98,f,flexible,1.26
12623261,45287165,Ming,9/28/15,N/A,N/A,f,1,Broadway,Capitol Hill,98122,47.61607,-122.32689,Apartment,Shared room,1,1,1,1,$140.00 ,9,100,f,moderate,0.23
12625278,16718874,Patrice,6/12/14,within a few hours,100%,f,1,Stevens,Capitol Hill,98112,47.62226,-122.30838,House,Private room,1,2,1,1,$50.00 ,148,95,f,moderate,3.58
12649999,10013531,Cate,11/14/13,within an hour,80%,t,5,Broadway,Capitol Hill,98102,47.62179,-122.31929,Apartment,Entire home/apt,4,1,1,1,$175.00 ,175,95,t,strict_14_with_grace_period,4.22
12655387,40817882,Jason,8/7/15,N/A,N/A,f,1,Broadway,Capitol Hill,98122,47.61482,-122.31749,Apartment,Entire home/apt,4,1,1,1,$300.00 ,21,93,f,strict_14_with_grace_period,0.52
12659037,45257902,Senthil,9/28/15,N/A,N/A,f,3,Broadway,Capitol Hill,98052,47.6335,-122.31476,Camper/RV,Entire home/apt,8,0,1,2,$99.00 ,9,93,t,strict_14_with_grace_period,0.31
12672933,68858041,Sara,4/25/16,N/A,N/A,f,1,Harrison/Denny-Blaine,Central Area,,47.62213,-122.29078,House,Entire home/apt,5,1.5,3,3,$249.00 ,4,95,t,flexible,0.1
12682209,52553028,Ada,12/28/15,N/A,N/A,f,1,International District,Downtown,98104,47.59719,-122.32426,Apartment,Private room,8,2,1,4,$180.00 ,30,91,t,moderate,0.74
12686291,3955891,Cassy & Steve,10/23/12,N/A,N/A,f,1,Highland Park,Delridge,98106,47.53011,-122.34801,House,Entire home/apt,2,1,1,1,$90.00 ,25,99,t,moderate,0.66
12704096,29517730,Marilyn,3/17/15,within an hour,100%,t,3,Mann,Central Area,98122,47.6101,-122.30132,House,Private room,2,1,1,1,$76.00 ,14,100,t,strict_14_with_grace_period,0.48
12708859,61853491,Jennifer,3/6/16,within an hour,100%,t,1,Seward Park,Seward Park,98118,47.54204,-122.26755,Tiny house,Entire home/apt,2,1,0,2,$200.00 ,28,97,f,strict_14_with_grace_period,0.7
12713047,1440536,Leigh,11/24/11,N/A,N/A,f,1,Wallingford,Other neighborhoods,98105,47.66809,-122.32434,House,Entire home/apt,4,1,2,2,$199.00 ,5,88,f,flexible,0.13
